jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
2,2746823,3000000,2673135,0,90570,2717412,E,10.96,0,10.19,67.67,0,0,3.583333333,90570,1358706,0.905804,0.03019,0.049333333,0.316,0.903929333,0.514987333
4,3034065,3000000,2175496,100000,9040,3124195,A,36.84,1.06,64,71.1,0,0,8,109040,781048.75,1.041398333,0.036346667,0.1567585,0.116666667,1.073538083,0.89521
2,5105222,5000000,4899099,0,0,0,A,100.01,2.42,30.58,10.12,0,0,1.75,0,0,0,0,0.2411623,0.013333334,0.95003345,0.8710726
2,4216107,10000000,902009,0,0,1159292,A,100,0,61.03,98.44,0,0,1.833333333,0,579646,0.1159292,0,0,0.03381,0.544276975,0.620983933
2,1035320,5000000,753179,0,214900,1029213,A,65.76,0,91.75,97.66,0,0,2.25,214900,514606.5,0.2058426,0.04298,0.04298775,0.0447232,0.17569145,0.2173308
2,3472763,4000000,2611156,0,12000,3514732,A,10,0,30.67,77.65,0,0,1.083333333,12000,1757366,0.878683,0.003,0.093242375,0.094791668,1.086445875,1.234281418
2,2628046,9000000,1867173,0,460485,0,A,100,0,100,100.08,0,0,5.333333333,460485,0,0,0.051165,0.117486222,0.023924,0.146046472,0.005621148
2,2669811,3000000,2654314,0,0,2661098,B,10.93,0,35.08,48.25,0,0,5.333333333,0,1330549,0.887032667,0,0.004178917,0.64497811,0.9691725,0.987346557
3,17051931,20000000,17042644,0,260000,16937278,J,10,0,8.06,11.02,0,0,3.25,260000,5645759.333,0.8468639,0.013,0.038016213,0.041666667,0.886928638,0.873455667
2,13418919,24000000,13412572,0,0,13514731,J,0,0,12.17,10,0,0,12.75,0,6757365.5,0.563113792,0,0.01495176,0.0481525,0.476110896,0.462438945
2,628681,3000000,630502,0,0,0,I,100,0,34.88,18.53,0,0,1.916666667,0,0,0,0,0.0106,0.005007667,0.642733833,1.211048223
2,5630588,5000000,5355400,0,937600,5492170,A,11.01,11.12,40.35,43.12,0,0,2,937600,2746085,1.098434,0.18752,0.16336535,0.334991534,1.02868345,0.872784534
2,135671,7000000,68567,0,72000,0,E,100,0,100,66.67,0,0,13.25,72000,0,0,0.010285714,0.012394286,-0.001212,0.020990214,0.189161
2,2405199,3000000,1963654,0,0,2383145,A,19.59,0,20.79,21.21,0,0,2,0,1191572.5,0.794381667,0,0.144992583,0.00710689,0.682487917,0.365280557
2,1371136,8000000,1059473,0,410000,0,A,356.89,0,142.87,112.8,0,0,3.25,410000,0,0,0.05125,0.05051375,0.081677375,0.096096969,0.116602084
2,2698164,3000000,2692164,0,10950,2692164,B,7.44,0,79,100,0,0,5.333333333,10950,1346082,0.897388,0.00365,0.2803925,0.107827777,0.688932667,0.690081557
2,84839,4000000,58192,0,0,23393,B,0,0,50,100,0,1,6,0,11696.5,0.00584825,0,0.003667,0.006666668,0.01025,0
2,639250,9000000,636591,0,671200,0,A,192.31,0,100.36,95.84,0,0,15.25,671200,0,0,0.074577778,0.071986889,0.176430444,0.045629694,0.054140222
2,31118,3000000,52281,0,255,0,B,0,0,25,100,0,1,4.25,255,0,0,8.5e-5,0,0.004111333,0.010729167,0.005833333
2,679344,3000000,330559,0,405680,615584,A,100,0,100.03,80.55,0,0,3.5,405680,307792,0.205194667,0.135226667,0.154566667,0.156733777,0.186381333,0.170463
2,2516577,3000000,2444000,0,0,2473317,I,0,0,54.81,100,0,0,1.5,0,1236658.5,0.824439,0,0.2,0.951056223,0.52120625,1.009874
2,127577,7000000,121735,0,0,0,J,0,0,0,38.71,0,1,4.083333333,0,0,0,0,0,0,0.016968679,0
2,4356681,10000000,746361,0,596550,0,A,100,0,100,76.04,0,0,1.75,596550,0,0,0.059655,0.078509,0.0733805,0.46425035,0.600315233
2,1518696,3000000,997980,0,494900,0,B,100,0,125,133.33,0,0,1.666666667,494900,0,0,0.164966667,0.253296583,0.422824777,0.613086583,0.449280667
2,8965996,10000000,6295617,0,0,2220018,K,100,0,70.71,73.4,0,0,2.666666667,0,1110009,0.2220018,0,0.37436115,0.384485733,0.833760125,0.5192872
2,193686,5000000,135540,0,40521,173627,A,100,0,51.09,75.69,0,0,7.666666667,40521,86813.5,0.0347254,0.0081042,0.0023,0.015561534,0.01297225,0.018072866
2,3334140,4000000,938833,0,1631900,0,C,100,0,100,100,0,0,3.583333333,1631900,0,0,0.407975,0.143413,0.172676668,0.585628563,0.575536918
2,12320310,10000000,12188215,0,0,12420072,I,4.02,23.2,25,40.11,0,1,1.75,0,6210036,1.2420072,0,0.88775365,0.889109933,1.017638,0.588041867
2,2807973,3000000,2625524,95000,0,0,C,100.09,0,100,100,0,0,7.666666667,95000,0,0,0.031666667,0.8495125,0.219235443,0.773826,0.402159
7,29666384,49000000,21414861,0,4836844,18530680,A,11.28,0,12.05,12.38,0,0,10.58333333,4836844,2647240,0.378177143,0.098711102,0.075150658,0.094400184,0.589734954,0.490039061
2,2449640,6000000,2433580,0,1733383,0,F,100,0,100,100,0,0,9.5,1733383,0,0,0.288897167,0.140052083,0.169044167,0.274116417,0.311793167
2,19367133,19000000,16566512,0,0,18218528,A,0,0,100.96,166.67,0,1,2.666666667,0,9109264,0.958869895,0,0.343793421,0.773184807,1.025588579,0.936693649
4,33219690,87000000,26162386,0,4368400,25802498,B,100.08,0,75,132.6,0,0,5.666666667,4368400,6450624.5,0.296580437,0.050211494,0.113905172,0.153276575,0.315008193,0.702670111
2,7318327,8000000,607215,0,3475733,5427428,D,100,0,100,113.47,0,0,3.416666667,3475733,2713714,0.6784285,0.434466625,0.372508625,2.268789625,1.20510675,1.86374425
3,12344788,20000000,9457721,0,3735295,12277807,A,21.22,0,21.88,55.4,0,0,1.833333333,3735295,4092602.333,0.61389035,0.18676475,0.082853213,0.192791834,0.544129063,0.4976501
2,6794870,7000000,7088369,0,320000,6899502,I,0,0,10.13,14.2,0,0,10.08333333,320000,3449751,0.985643143,0.045714286,0.039428036,0.127672,0.9985965,1.163188096
2,630000,5000000,612048,0,71433,614251,B,0,0,52.73,50,0,0,7.666666667,71433,307125.5,0.1228502,0.0142866,0.10362875,0.019206666,0.27476655,0.512561266
2,4071082,3000000,3948911,0,1210000,0,F,99.89,60.37,74.72,39.42,0,0,1.333333333,1210000,0,0,0.403333333,0.582782,0,0.9439175,0
2,2657379,3000000,2553497,0,0,2605696,F,0,0,0,12.96,0,0,3.916666667,0,1302848,0.868565333,0,0.223529167,0,0.7770505,0.374721333
2,572472,3000000,285000,0,282150,0,B,100,0,100,100,0,0,5.666666667,282150,0,0,0.09405,0.180986667,0.089901777,0.3495195,0
4,55068931,48000000,52919259,0,4662308,54873018,H,0,12.32,8.42,40.09,0,0,8.416666667,4662308,13718254.5,1.143187875,0.097131417,0.181483026,0.311939035,1.017145276,0.783497069
2,4031720,8000000,2208917,0,5835120,2922151,A,100,0,108.03,100,0,0,7.5,5835120,1461075.5,0.365268875,0.72939,0.26297175,0.202339125,0.310166781,0.084038791
3,16867508,87000000,8057121,0,9474712,0,A,100,0,87.98,100,0,0,11.41666667,9474712,0,0,0.108904736,0.093055523,0.074526215,0.108738629,0.183351805
2,13121852,14000000,13163415,0,0,13204411,A,9.41,0,4.89,18.75,0,0,8.25,0,6602205.5,0.943172214,0,0,0.088658048,0.952328661,0.875011429
2,2436251,3000000,1387283,0,799200,2436228,A,97.51,0,105.14,87.33,0,0,0.833333333,799200,1218114,0.812076,0.2664,0.25722375,0.16666711,0.8677895,0.78578789
3,14729148,13000000,14705412,0,820000,14539428,A,0,14.12,75,73.14,0,0,2.5,820000,4846476,1.118417538,0.063076923,0.323879019,0.216998025,0.664002673,0.252589744
2,6529873,28000000,4735375,0,901000,4297820,A,17.34,0,16.8,15.38,0,0,10.75,901000,2148910,0.153493571,0.032178571,0.017226339,0.023221988,0.22190392,0.316672429
3,3661408,46000000,72000,1700000,3659247,0,I,100,0,100.02,86.31,0,0,10.33333333,5359247,0,0,0.11650537,0.039907272,0.058101377,0.033725973,0.05602213
2,10695493,10000000,11517282,0,0,10722440,A,0,6.64,13.42,25.82,0,0,1,0,5361220,1.072244,0,0.117239925,0.1579521,1.043487475,0.748614467
2,217218,10000000,105500,0,127001,157224,A,105.57,0,100,100.13,0,0,4.25,127001,78612,0.0157224,0.0127001,0.009182775,0.012704633,0.002527075,0.0022
3,8843578,28000000,1827223,0,3499000,0,G,100,0,85.19,16.18,0,0,15.41666667,3499000,0,0,0.124964286,0.042227598,0.02741894,0.175151018,0.184911607
2,1911168,13000000,1302709,0,1315881,0,F,100,0,100,100,0,0,9.666666667,1315881,0,0,0.101221615,0.153846154,0.161538462,0.113182654,0.085075641
3,6594681,5000000,6276671,0,0,6298129,G,9.64,30.44,12.79,12.21,0,1,1,0,2099376.333,1.2596258,0,0.12190335,0.087766666,1.22257915,1.157215466
2,20723309,20000000,16210462,0,1229000,20950666,A,11.17,3.63,34.26,82.96,0,0,4.75,1229000,10475333,1.0475333,0.06145,0.0875,0.125,0.967737613,0.9917601
2,1516908,6000000,1200091,0,0,0,A,0,0,0,7.13,0,0,2.25,0,0,0,0,0.0599625,0,0.128725958,0.001981167
2,857585,5000000,840655,0,0,0,A,100,0,100,100,0,0,3.166666667,0,0,0,0,0.1034941,0.111933334,0.3377416,0.467351134
2,24329989,70000000,9991841,0,2559980,0,A,100.13,0,100,57.95,0,0,12.41666667,2559980,0,0,0.036571143,0.098325239,0.1581654,0.408881718,0.450837876
2,5441641,15000000,2846461,0,1020580,0,A,100,0,56.19,64.25,0,0,5.583333333,1020580,0,0,0.068038667,0.161283967,2.28e-5,0.401074767,0.001415511
3,3990177,5000000,2383063,0,2433537,0,J,100,0,97.55,89.1,0,0,8.833333333,2433537,0,0,0.4867074,0.4129896,0.791666666,0.75644095,1.452556734
3,2760592,6000000,265034,0,12002,0,F,0,0,8199.33,112.18,0,0,3.5,12002,0,0,0.002000333,0.844987292,0.383637778,0.664746,0.381701167
3,12037786,20000000,5890966,0,5610761,0,B,100.01,0,74.62,100,0,0,8.25,5610761,0,0,0.28053805,0.269661875,0.293858117,0.269492,0.1941607
4,123429471,84000000,95276374,0,0,123837458,A,13.6,10.08,56.89,100.03,0,0,11.75,0,30959364.5,1.474255452,0,0.293710857,1.637329659,1.630952631,1.362134905
2,323740,5000000,305658,0,0,0,D,0,0,74.63,40.87,0,0,7.5,0,0,0,0,0,0,0.02398435,0.091600934
2,939900,10000000,934654,0,246155,915899,A,99.86,0,63.04,50.02,0,0,2.333333333,246155,457949.5,0.0915899,0.0246155,0.034914100000000003,0.013974833,0.0524539,0.0116931
3,26917620,28000000,25971837,0,1000000,26566272,A,16.1,0,7.1,10.14,0,0,10.75,1000000,8855424,0.948795429,0.035714286,0.049368661,0.094552453,0.902585027,0.945356881
2,339343,6000000,245577,0,156761,0,I,100,0,100,100,0,0,1.916666667,156761,0,0,0.026126833,0.024849,0.045978055,0.016902542,0.075156445
2,23799376,29000000,14641140,0,425900,20953584,I,0,0,7.8,10,0,0,15.25,425900,10476792,0.722537379,0.014686207,0,0.218366667,0.835934172,0.994103529
4,23420406,25000000,24318731,0,829335,22688808,K,13.39,0,12.04,36.68,0,0,4.75,829335,5672202,0.90755232,0.0331734,0.08739047,0.48643296,0.94646807,0.616116587
2,1786441,7000000,941522,0,1248000,1888922,B,100,0,102.22,100,0,0,8.416666667,1248000,944461,0.269846,0.178285714,0.146927893,0.216687714,0.187792036,0.194142524
2,4920014,5000000,1043771,0,0,0,A,100,0,92.67,114.03,0,0,2,0,0,0,0,0.48307735,0.8062184,0.58375645,0.445938066
1,40317,45000000,25028,0,0,36050,B,0,0,48.9,58.69,0,1,23.58333333,0,36050,8.01111e-4,0,0.002472222,0.065722118,0.006333761,0.175489652
3,977576,19000000,172636,0,766209,0,A,100,0,100,100.12,0,0,11,766209,0,0,0.040326789,0.038124566,0.026315789,0.079778776,0.063655404
2,218049,22000000,94300,0,136869,0,A,289.21,0,189.33,218.04,0,0,7.25,136869,0,0,0.006221318,0.007730182,0.017765894,0.008578443,0.006811833
2,3097046,3000000,1291595,0,1026248,3089035,F,49.92,3.26,75,103.09,0,0,4.583333333,1026248,1544517.5,1.029678333,0.342082667,0.243096667,0.426173223,1.080446417,1.067684443
3,13151126,20000000,13001126,0,149000,13143288,A,18.53,0,9.63,20.02,0,0,1,149000,4381096,0.6571644,0.00745,0.018219625,0.063277834,0.827002538,0.985096834
2,1855037,5000000,1426640,0,345711,2645185,G,15.25,0,50,49.96,0,0,5.666666667,345711,1322592.5,0.529037,0.0691422,0.06855,0.1326,0.2912653,0.219677
4,2246730,63000000,1640915,0,970000,0,A,0,0,50.33,151.14,0,0,11.25,970000,0,0,0.015396825,0.018154762,0.016179746,0.037410123000000003,0.063287439
2,18375092,18000000,17418796,0,0,18012560,A,13.91,4.35,13.54,12.28,0,0,8.833333333,0,9006280,1.000697778,0,0.097222222,0.073981482,1.011868306,1.040375722
2,917687,13000000,526300,0,308697,577542,B,100,0,100,100,0,0,5.333333333,308697,288771,0.044426308,0.023745923,0.050980769,0.058321308,0.120023904,0.078559308
2,6019383,8000000,5878594,0,23945,5900707,A,0,0,29.9,47.25,0,0,4.416666667,23945,2950353.5,0.737588375,0.002993125,0.194342969,0.054553584,0.722450469,0.479168541
3,3513243,21000000,1086378,0,212982,0,A,100,0,93.92,100.19,0,0,5.75,212982,0,0,0.010142,0.020117964,0.042317,0.213086619,0.039620937
3,244518,6000000,284864,0,0,189238,A,0,0,0,0,0,0,15.33333333,0,63079.33333,0.031539667,0,0,0.002666667,0.044453292,0.020066555
2,1005835,5000000,975139,0,0,0,G,100,0,100.91,99.86,0,0,5.75,0,0,0,0,0.3975875,0.159230934,0.45111385,0.176645
3,12538203,20000000,12223090,0,608297,12768340,A,3.91,0,21.1,16.79,0,0,0.916666667,608297,4256113.333,0.638417,0.03041485,0.0503032,0.0395895,0.659960838,0.634589067
2,8615185,20000000,8221109,0,81736,8584844,A,100,0,71.52,10.12,0,0,2,81736,4292422,0.4292422,0.0040868,0.164609113,0.18226245,0.407757625,0.346486817
2,858220,3000000,426688,0,422684,0,B,100,0,100.55,99.93,0,0,3,422684,0,0,0.140894667,0.116666667,0.053333333,0.303572917,0.504648667
2,72918,6000000,81829,0,14000,137495,A,7.54,0,0,71.8,0,0,1.333333333,14000,68747.5,0.022915833,0.002333333,0.006024583,0.036861112,0.008324917,0.067342722
2,22779651,75000000,11705866,0,16218125,0,A,100,0,99.96,94.69,0,0,11.91666667,16218125,0,0,0.216241667,0.29005836,0.38210696,0.313913213,0.314629173
2,4110330,5000000,3983095,0,0,4095315,A,24.09,0,86.68,100.15,0,0,4.666666667,0,2047657.5,0.819063,0,0.27655365,0.227136934,0.7946818,0.393032066
3,8482522,7000000,8323101,0,883997,0,B,47.53,16.68,100,100,0,0,12,883997,0,0,0.126285286,0.341705786,0.682370239,1.214781714,1.122453
2,10789065,10000000,7175457,0,0,10220726,B,0,7.54,75,101.93,0,1,4.75,0,5110363,1.0220726,0,0.1220741,0.137464533,0.922143975,0.912252833
2,8661640,15000000,7229185,0,440500,8216104,A,20.26,0,31.16,42.07,0,0,2.166666667,440500,4108052,0.547740267,0.029366667,0.064126067,0.116148111,0.640559767,0.645286822
2,90472,3000000,98126,0,0,116234,A,0,0,87.12,166.67,0,0,1.916666667,0,58117,0.038744667000000003,0,5.03e-5,0.09238511,0.030611917,0.134471667
2,14864199,18000000,14225936,0,1555417,13947701,A,64.65,0,45.94,52.44,0,0,6.666666667,1555417,6973850.5,0.774872278,0.086412056,0.606264319,0.647148148,0.765701681,0.966442093
6,26591217,25000000,20747494,0,1039515,26562496,A,0,7.85,36.88,23.23,0,0,15.25,1039515,4427082.667,1.06249984,0.0415806,0.15919934,0.127363013,0.9565906,0.69633004
2,2129421,3000000,312840,0,746480,0,H,200,0,104.06,99.74,0,0,7.583333333,746480,0,0,0.248826667,0.022330833,0.00450011,0.59974525,0.765861443
4,4602158,10000000,2395495,0,2000000,0,A,100,0,100,100,0,0,6.583333333,2000000,0,0,0.2,0.220912175,0.320482467,0.41332155,0.395673533
3,86074493,68000000,13750563,0,8812251,0,E,100,7.1,100,100,0,0,14.58333333,8812251,0,0,0.129591926,0.180888688,0.265835819,1.420045143,1.434842971
2,696721,25000000,465541,0,307579,0,F,100,0,100,100.02,0,0,8.583333333,307579,0,0,0.01230316,0.02126373,0.012,0.02157296,0.00636464
2,23120,5000000,24395,0,0,68575,A,4198.85,0,-821.55,-1116.35,0,1,0.75,0,34287.5,0.013715,0,0.01409,0,0.0169815,0.048790066
2,1599332,9000000,1593982,0,0,0,A,100,0,75,81.84,0,0,10.66666667,0,0,0,0,0.085783333,0,0.254315778,0.388935333
6,95739125,111000000,4278167,0,47644386,66244835,A,141.61,7.45,127.03,106.49,0,0,5.166666667,47644386,11040805.83,0.596800315,0.429228703,0.472269876,0.742298106,0.536882045,0.342156189
2,3439066,3000000,1946124,0,1364838,3402674,A,29.33,14.66,77.5,76.72,0,0,5.833333333,1364838,1701337,1.134224667,0.454946,0.783409333,0.499925667,0.764319583,0.922438333
2,892092,3000000,862592,0,0,815960,A,0,0,9.57,6.43,0,0,6.583333333,0,407980,0.271986667,0,0,0,0.264993333,0.331242
2,3042353,3000000,2955880,0,0,3048420,H,10.01,1.29,11.92,10.78,0,0,4.833333333,0,1524210,1.01614,0,0.076991667,0.18076611,0.93415525,1.005954777
2,4952932,5000000,4615765,0,200000,4937197,A,24.45,0,59.25,70,0,0,1.583333333,200000,2468598.5,0.9874394,0.04,0.25170955,0.388793934,0.98248835,0.8189392
2,2419815,3000000,1030233,0,152000,2403192,B,47.38,0,42.85,20.37,0,0,2.75,152000,1201596,0.801064,0.050666667,0.12164025,0.03201111,0.729929833,0.845094667
5,12353864,70000000,10373284,0,568175,11908568,F,0,0,7.5,11.77,0,0,26.58333333,568175,2381713.6,0.1701224,0.008116786,0.013847739,0,0.181844711,0.208491762
3,6990013,7500000,7332678,0,30540,6899502,I,0,0,7.98,9.91,0,0,2.416666667,30540,2299834,0.9199336,0.004072,0.023333333,0.121877511,0.846255367,0.892408177
2,12755921,15000000,9061234,0,8584279,5972084,A,0,0,32.09,66.67,0,0,14.33333333,8584279,2986042,0.398138933,0.572285267,0.231772383,0.721766022,2.056227283,2.725777445
2,3606876,6000000,3629895,0,196435,0,A,100,0,100,100,0,0,0.75,196435,0,0,0.032739167,0.738193417,1.709644333,0.871909875,0.844642445
2,22505495,20000000,22310578,0,0,22166040,A,12.61,12.77,44.95,66.65,0,0,3.333333333,0,11083020,1.108302,0,0.276106238,0.479719784,0.99866005,0.957
2,22251430,20000000,19277169,0,13808704,0,A,99.99,12.83,155.39,257.2,0,0,3.333333333,13808704,0,0,0.6904352,1.000013638,0.85470885,0.602724263,0.5648352
2,469442,20000000,482665,0,418570,418733,A,100,0,100.29,100,0,0,1.916666667,418570,209366.5,0.02093665,0.0209285,0.014840013,0.012308334,0.019894313,0.086965217
2,8013937,20000000,7881194,2000000,695200,8164925,A,100,0,102.5,100,0,0,1.5,2695200,4082462.5,0.40824625,0.13476,0.124956888,0.225686684,0.334072363,0.269507217
4,21497881,60000000,6586364,0,8074863,0,A,200,0,120.75,100,0,0,8.666666667,8074863,0,0,0.13458105,0.152177042,8.72922e-4,0.208246983,0.180193989
2,1069925,7000000,575817,0,500000,0,A,99.26,0,74.74,66.59,0,0,8.75,500000,0,0,0.071428571,0.046689,0.001726286,0.066101571,0.063428571
3,8361334,8000000,8330276,0,60000,8351787,A,0,4.86,11,48.01,0,0,13.16666667,60000,2783929,1.043973375,0.0075,0.093879688,0.429913334,0.978651313,0.81655075
3,6925858,20000000,4708909,0,3779400,8128301,A,91.49,0,123.75,106.84,0,0,5,3779400,2709433.667,0.40641505,0.18897,0.26813685,0.246116217,0.2738679,0.237000234
4,1140956,24000000,1081221,0,0,1060411,G,9.95,0,24.78,33.89,0,0,19.75,0,265102.75,0.044183792,0,2.0224e-4,0.0339125,0.059522823,0.088848167
2,304678,12000000,280890,0,20879,314349,A,96.78,0,68.13,79.4,0,0,5.666666667,20879,157174.5,0.02619575,0.001739917,0.06227775,0.057577611,0.084770938,0.092211833000000007
3,36713758,81000000,7866386,0,100000,28840075,A,100.02,0,100,100,0,0,8.916666667,100000,9613358.333,0.356050309,0.001234568,0.112054404,0.046070218,0.478015713,0.282372243
2,2689856,3000000,802981,0,0,1251795,F,0,0,77.5,100,0,0,1.666666667,0,625897.5,0.417265,0,0.206218167,0.232693667,0.688932667,0.28241989
2,14520258,20000000,9854952,0,2125031,7143198,A,0,0,74.81,53.84,0,0,2.583333333,2125031,3571599,0.3571599,0.10625155,0.2973935,0.447762767,0.649697513,0.6901517
2,12191118,12000000,10556250,0,461998,12170526,A,0,0,24.22,22.37,0,0,2.75,461998,6085263,1.0142105,0.038499833,0.18218425,0.119955556,0.975413625,0.615311944
2,1443551,93000000,1136631,0,559740,0,A,100,0,100,50,0,0,26.41666667,559740,0,0,0.00601871,0.010107527,0.023565566,0.043131387,0.094444401
2,5300198,5000000,1268854,0,4052320,1374920,A,100,6.08,51,4.39,0,0,6.916666667,4052320,687460,0.274984,0.810464,0.2099,0.042426666,0.83232105,0.781567334
2,1986986,19000000,1760849,0,0,1827790,B,100.46,0,75,100.03,0,0,10.75,0,913895,0.096199474,0,0.026882763,0,0.149368184,0.196782526
2,7878429,7000000,6996861,0,1134210,7489022,F,13.54,14.33,14.8,19.11,0,0,8.5,1134210,3744511,1.069860286,0.16203,0.082338357,0.086095239,1.188823643,1.171020619
2,3223297,3000000,2186814,600000,9040,1750000,H,74.94,7.44,119.26,190.16,0,0,5.25,609040,875000,0.583333333,0.203013333,0.4672845,0.43248,1.0800615,1.017891443
2,3698377,5000000,635530,0,0,0,A,100,0,100,100.02,0,0,2,0,0,0,0,0.01345525,0.020125666,0.4884603,0.531947134
3,42476725,45000000,31165052,1194665,4600000,41785393,A,12.09,0,29.13,42.27,0,0,5.833333333,5794665,13928464.33,0.928564289,0.128770333,0.211385267,0.167050118,0.691762244,0.355027356
2,438718,6000000,426417,0,160000,426701,A,0,0,75.04,109.71,0,0,6.166666667,160000,213350.5,0.071116833,0.026666667,0.031102792,0.057638888,0.096314875,0.071867112
2,1774225,11000000,553506,0,1682165,859429,A,100,0,65.59,68.27,0,0,8.5,1682165,429714.5,0.078129909,0.152924091,0.034766591,0.130364848,0.170358477,0.269257848
2,23183771,21000000,22247309,0,0,24313989,B,0,15.04,19.22,38.46,0,1,10.91666667,0,12156994.5,1.157809,0,0.150094107,0.09107092,1.029143048,0.733114159
4,15388532,27000000,9352096,0,2675750,10078593,F,100,0,100,100,0,0,5.833333333,2675750,2519648.25,0.373281222,0.099101852,0.55997325,0.394668766,0.523314981,0.257491321
3,899458,5000000,932993,0,0,938170,A,18.4,0,28.6,50.96,0,0,13.08333333,0,312723.3333,0.187634,0,0.046695,1.15e-5,0.1178541,0.001260134
2,60013184,40000000,18950140,0,939750,34386032,I,100,12.79,26.29,22.57,0,0,10.83333333,939750,17193016,0.8596508,0.02349375,0.277593256,0.031054042,1.4688459,1.491983908
3,4358820,4000000,2520729,0,0,2699053,A,0,17.78,49.92,0,0,1,4.5,0,899684.3333,0.67476325,0,0.321680063,0,0.795974563,0.401475418
2,664927,6000000,272698,0,509607,0,E,100,0,100.11,100.89,0,0,12.5,509607,0,0,0.0849345,0.162244375,0.324761722,0.156318792,0.100436278
2,2701069,30000000,795889,0,2563432,1457161,A,100,0,63.77,46.11,0,0,1.583333333,2563432,728580.5,0.048572033,0.085447733,0.018683733,0.016560178,0.0606867,0.132755667
4,3991032,3000000,3864222,0,60000,4002860,A,51.45,32.81,36.1,124.22,0,1,7.916666667,60000,1000715,1.334286667,0.02,0.109683333,0.5,1.333643417,1.148886443
2,3190264,5000000,1625926,0,1575982,0,F,100,0,100,100,0,0,3.583333333,1575982,0,0,0.3151964,0.2772281,0.3015124,0.40103915,0.195105266
5,9249728,49000000,1902240,0,0,9875996,J,0,0,73.45,99.71,0,1,13.33333333,0,1975199.2,0.201550939,0,0.016110918,0.122973306,0.196202622,0.136150306
2,5942887,13000000,1728783,0,1773191,2499168,A,56.6,0,90.39,99.45,0,0,5.416666667,1773191,1249584,0.192243692,0.136399308,0.122036673,0.028107333,0.395023077,0.440880256
2,2503675,5000000,1070541,0,0,0,F,101.39,0,100,102.04,0,0,6.666666667,0,0,0,0,0.23786405,0.24268,0.5877542,0.603695466
2,4166809,10000000,3793842,0,0,4178370,A,0,0,10.6,20.97,0,0,0.916666667,0,2089185,0.417837,0,0.045367,0.066285767,0.46228895,0.426821333
3,5970576,6000000,4680137,0,1488082,0,A,100,0,52.89,34.1,1,0,10.58333333,1488082,0,0,0.248013667,0.488858625,0.554662055,0.873768083,0.911326333
2,32189019,80000000,14732048,0,11920540,18189580,E,101.66,0,75,66.83,0,0,6.25,11920540,9094790,0.22736975,0.14900675,0.151378113,0.133414225,0.302321313,0.155757467
